,operating_unit_name,ecom_reference_order_number,ordered_item,ordered_quantity,unit_selling_price,unit_list_price,ordered_date,tax_code,product_id,product_name,product_category
2024,Cosmaline Local,396939,174431,1,1.206,1.419,2024-01-23,REVENUE VAT 11%,174431,cosmaline hydrating facial wash for normal to dry skin,['Face Care']
2025,Cosmaline Local,397081,174431,1,1.419,1.419,2024-01-25,REVENUE VAT 11%,174431,cosmaline hydrating facial wash for normal to dry skin,['Face Care']
2026,Cosmaline Local,397462,174431,1,1.419,1.419,2024-01-27,REVENUE VAT 11%,174431,cosmaline hydrating facial wash for normal to dry skin,['Face Care']
2027,Cosmaline Local,397642,174431,1,1.1385,1.419,2024-01-30,REVENUE VAT 11%,174431,cosmaline hydrating facial wash for normal to dry skin,['Face Care']
2028,Cosmaline Local,397441,174431,3,1.3665,1.419,2024-01-30,REVENUE VAT 11%,174431,cosmaline hydrating facial wash for normal to dry skin,['Face Care']
2029,Cosmaline Local,397704,174431,1,1.419,1.419,2024-01-31,REVENUE VAT 11%,174431,cosmaline hydrating facial wash for normal to dry skin,['Face Care']
2030,Cosmaline Local,397786,174431,1,1.206,1.419,2024-01-31,REVENUE VAT 11%,174431,cosmaline hydrating facial wash for normal to dry skin,['Face Care']
2031,Cosmaline Local,397717,174431,1,1.206,1.419,2024-01-31,REVENUE VAT 11%,174431,cosmaline hydrating facial wash for normal to dry skin,['Face Care']
2032,Cosmaline Local,400870,174450,1,1.321,1.554,2024-03-11,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2033,Cosmaline Local,400644,174450,2,1.273,1.554,2024-03-01,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2034,Cosmaline Local,400635,174450,1,1.554,1.554,2024-03-05,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2035,Cosmaline Local,400533,174450,2,1.554,1.554,2024-03-05,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2036,Cosmaline Local,400682,174450,1,1.554,1.554,2024-03-05,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2037,Cosmaline Local,400306,174450,1,1.554,1.554,2024-03-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2038,Cosmaline Local,400830,174450,1,1.2825,1.554,2024-03-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2039,Cosmaline Local,400840,174450,2,1.3655,1.554,2024-03-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2040,Cosmaline Local,400886,174450,1,1.554,1.554,2024-03-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2041,Cosmaline Local,400995,174450,1,1.321,1.554,2024-03-07,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2042,Cosmaline Local,400837,174450,1,1.554,1.554,2024-03-07,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2043,Cosmaline Local,401151,174450,1,1.321,1.554,2024-03-09,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2044,Cosmaline Local,401308,174450,1,1.321,1.554,2024-03-18,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2045,Cosmaline Local,400259,174450,1,1.554,1.554,2024-03-22,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2046,Cosmaline Local,393820,174450,1,1.187,1.3965,2024-02-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2047,Cosmaline Local,391425,174450,2,1.0545,1.392,2024-02-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2048,Cosmaline Local,397875,174450,1,1.321,1.554,2024-02-27,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2049,Cosmaline Local,397930,174450,1,1.243,1.554,2024-02-02,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2050,Cosmaline Local,398015,174450,2,1.321,1.554,2024-02-02,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2051,Cosmaline Local,398063,174450,1,1.243,1.554,2024-02-12,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2052,Cosmaline Local,398219,174450,1,1.321,1.554,2024-02-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2053,Cosmaline Local,398344,174450,1,1.4355,1.554,2024-02-07,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2054,Cosmaline Local,398816,174450,1,1.243,1.554,2024-02-13,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2055,Cosmaline Local,398451,174450,1,1.486,1.554,2024-02-09,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2056,Cosmaline Local,398645,174450,1,1.243,1.554,2024-02-02,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2057,Cosmaline Local,398867,174450,1,1.3145,1.554,2024-02-13,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2058,Cosmaline Local,398854,174450,1,1.243,1.554,2024-02-13,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2059,Cosmaline Local,398863,174450,1,1.554,1.554,2024-02-13,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2060,Cosmaline Local,399001,174450,1,1.554,1.554,2024-02-14,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2061,Cosmaline Local,399134,174450,1,1.243,1.554,2024-02-14,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2062,Cosmaline Local,399215,174450,4,1.554,1.554,2024-02-16,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2063,Cosmaline Local,399266,174450,1,1.317,1.554,2024-02-17,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2064,Cosmaline Local,399190,174450,1,1.554,1.554,2024-02-19,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2065,Cosmaline Local,399339,174450,1,1.554,1.554,2024-02-20,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2066,Cosmaline Local,398878,174450,1,1.5045,1.554,2024-02-22,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2067,Cosmaline Local,396057,174450,1,1.4885,1.554,2024-01-16,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2068,Cosmaline Local,395336,174450,1,1.265,1.3965,2024-01-10,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2069,Cosmaline Local,395825,174450,1,1.54,1.554,2024-01-10,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2070,Cosmaline Local,395879,174450,1,1.196,1.554,2024-01-10,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2071,Cosmaline Local,395405,174450,1,1.187,1.3965,2024-01-10,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2072,Cosmaline Local,395687,174450,1,1.321,1.554,2024-01-10,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2073,Cosmaline Local,395830,174450,2,1.2425,1.554,2024-01-10,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2074,Cosmaline Local,396047,174450,1,1.4205,1.554,2024-01-11,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2075,Cosmaline Local,396077,174450,1,1.527,1.554,2024-01-11,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2076,Cosmaline Local,396101,174450,1,1.513,1.554,2024-01-11,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2077,Cosmaline Local,396105,174450,1,1.4045,1.554,2024-01-11,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2078,Cosmaline Local,396024,174450,1,1.554,1.554,2024-01-12,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2079,Cosmaline Local,396130,174450,2,1.4905,1.554,2024-01-12,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2080,Cosmaline Local,396152,174450,2,1.441,1.554,2024-01-12,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2081,Cosmaline Local,396162,174450,1,1.4415,1.554,2024-01-12,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2082,Cosmaline Local,396010,174450,1,1.554,1.554,2024-01-15,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2083,Cosmaline Local,395498,174450,1,1.554,1.554,2024-01-05,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2084,Cosmaline Local,395139,174450,1,1.187,1.3965,2024-01-05,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2085,Cosmaline Local,395599,174450,1,1.321,1.554,2024-01-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2086,Cosmaline Local,395656,174450,1,0.9885,1.554,2024-01-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2087,Cosmaline Local,395677,174450,2,1.321,1.554,2024-01-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2088,Cosmaline Local,395426,174450,1,1.3965,1.3965,2024-01-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2089,Cosmaline Local,395628,174450,1,1.554,1.554,2024-01-06,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2090,Cosmaline Local,395682,174450,1,1.554,1.554,2024-01-08,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2091,Cosmaline Local,395964,174450,1,1.554,1.554,2024-01-09,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2092,Cosmaline Local,395632,174450,1,1.363,1.554,2024-01-09,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2093,Cosmaline Local,395821,174450,1,1.5025,1.554,2024-01-09,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2094,Cosmaline Local,394985,174450,1,1.187,1.3965,2024-01-02,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2095,Cosmaline Local,391311,174450,1,1.183,1.392,2024-01-03,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2096,Cosmaline Local,395052,174450,1,1.168,1.3965,2024-01-03,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2097,Cosmaline Local,391277,174450,1,1.392,1.392,2024-01-03,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2098,Cosmaline Local,395088,174450,1,1.3965,1.3965,2024-01-03,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2099,Cosmaline Local,395094,174450,1,1.263,1.3965,2024-01-03,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2100,Cosmaline Local,395127,174450,1,1.3665,1.3965,2024-01-04,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2101,Cosmaline Local,395180,174450,1,1.072,1.3965,2024-01-04,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2102,Cosmaline Local,395217,174450,1,1.3315,1.3965,2024-01-04,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2103,Cosmaline Local,395308,174450,1,1.233,1.3965,2024-01-04,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2104,Cosmaline Local,395329,174450,1,1.3965,1.3965,2024-01-04,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2105,Cosmaline Local,395225,174450,1,1.1415,1.3965,2024-01-04,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2106,Cosmaline Local,395297,174450,1,1.1525,1.3965,2024-01-04,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2107,Cosmaline Local,395588,174450,2,1.554,1.554,2024-01-22,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2108,Cosmaline Local,395584,174450,1,1.554,1.554,2024-01-22,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2109,Cosmaline Local,391383,174450,3,0.9805,1.392,2024-01-31,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2110,Cosmaline Local,391391,174450,2,1.392,1.392,2024-01-31,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2111,Cosmaline Local,396390,174450,1,1.524,1.554,2024-01-16,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2112,Cosmaline Local,396438,174450,1,1.5005,1.554,2024-01-17,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2113,Cosmaline Local,396289,174450,1,1.554,1.554,2024-01-18,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2114,Cosmaline Local,396479,174450,1,1.2745,1.554,2024-01-18,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2115,Cosmaline Local,396542,174450,1,1.554,1.554,2024-01-18,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2116,Cosmaline Local,396499,174450,1,1.554,1.554,2024-01-18,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2117,Cosmaline Local,396581,174450,5,1.321,1.554,2024-01-18,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2118,Cosmaline Local,396322,174450,1,1.554,1.554,2024-01-18,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2119,Cosmaline Local,396669,174450,1,1.554,1.554,2024-01-19,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2120,Cosmaline Local,396695,174450,2,1.554,1.554,2024-01-19,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2121,Cosmaline Local,396716,174450,2,1.554,1.554,2024-01-19,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2122,Cosmaline Local,396668,174450,3,1.321,1.554,2024-01-20,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2123,Cosmaline Local,396846,174450,1,1.311,1.554,2024-01-20,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2124,Cosmaline Local,396804,174450,1,1.243,1.554,2024-01-24,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2125,Cosmaline Local,396956,174450,1,1.554,1.554,2024-01-24,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2126,Cosmaline Local,397087,174450,1,1.321,1.554,2024-01-25,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2127,Cosmaline Local,397255,174450,1,1.321,1.554,2024-01-25,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2128,Cosmaline Local,396881,174450,1,1.321,1.554,2024-01-22,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2129,Cosmaline Local,396766,174450,1,1.268,1.554,2024-01-22,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2130,Cosmaline Local,396939,174450,1,1.321,1.554,2024-01-23,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2131,Cosmaline Local,396912,174450,1,1.321,1.554,2024-01-23,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2132,Cosmaline Local,397059,174450,1,1.321,1.554,2024-01-25,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2133,Cosmaline Local,397081,174450,1,1.554,1.554,2024-01-25,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2134,Cosmaline Local,397151,174450,2,1.554,1.554,2024-01-25,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2135,Cosmaline Local,397413,174450,1,1.554,1.554,2024-01-27,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2136,Cosmaline Local,397462,174450,1,1.554,1.554,2024-01-27,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2137,Cosmaline Local,397317,174450,1,1.321,1.554,2024-01-26,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2138,Cosmaline Local,397383,174450,1,1.554,1.554,2024-01-26,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2139,Cosmaline Local,397428,174450,2,1.321,1.554,2024-01-26,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2140,Cosmaline Local,397544,174450,1,1.321,1.554,2024-01-29,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2141,Cosmaline Local,397535,174450,1,1.321,1.554,2024-01-29,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2142,Cosmaline Local,397704,174450,1,1.554,1.554,2024-01-31,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2143,Cosmaline Local,397786,174450,1,1.321,1.554,2024-01-31,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2144,Cosmaline Local,397713,174450,3,1.554,1.554,2024-01-31,REVENUE VAT 11%,174450,cosmaline micellar cleansing water,['Face Care']
2145,Cosmaline Local,400666,174453,1,2.1215,2.7025,2024-03-29,REVENUE VAT 11%,174453,cosmaline micellar cleansing water in oil,"['New', 'Skin & Body Care', 'Face Care']"
2146,Cosmaline Local,400292,174501,2,0.8335,0.8335,2024-03-01,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2147,Cosmaline Local,400540,174501,1,0.7085,0.8335,2024-03-04,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2148,Cosmaline Local,400369,174501,1,0.7025,0.8335,2024-03-04,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2149,Cosmaline Local,400478,174501,1,0.8335,0.8335,2024-03-04,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2150,Cosmaline Local,400591,174501,1,0.8335,0.8335,2024-03-05,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2151,Cosmaline Local,400630,174501,2,0.79,0.8335,2024-03-05,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2152,Cosmaline Local,400930,174501,1,0.8335,0.8335,2024-03-06,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2153,Cosmaline Local,400708,174501,1,0.8335,0.8335,2024-03-06,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2154,Cosmaline Local,400955,174501,1,0.8335,0.8335,2024-03-06,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
2155,Cosmaline Local,400774,174501,2,0.7085,0.8335,2024-03-07,REVENUE VAT 11%,174501,soft wave kids detangling spray strawberry 6 natural herbal extracts,"['Hair Care', 'Kids', 'Free From Sulfate & Silicone', 'Natural', 'Curly & Wavy Hair']"
