OPERATING_UNIT_NAME,ORACLE_REFERENCE_ORDER_NUMBER,ECOM_REFERENCE_ORDER_NUMBER,ORDER_TYPE,ORDER_TYPE_NAME,ORDERED_ITEM,ORDERED_QUANTITY,PRICING_QUANTITY_UOM,UNIT_SELLING_PRICE (after discount without vat),UNIT_LIST_PRICE( original price before discount without vat),ORDERED_DATE,CUSTOMER_NAME,TAX_CODE
Cosmaline Local,2755,396926,S,COS POS SLS,196530,1,Pcs,1.036,1.036,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396926,S,COS POS SLS,197953,5,Pcs,0.901,0.901,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396926,S,COS POS SLS,174345,1,Pcs,1.4415,1.4415,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,197035,1,Pcs,1.7115,1.7115,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396943,S,COS POS SLS,174722,1,Pcs,0.9705,1.171,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396943,S,COS POS SLS,833992,1,Pcs,0.3995,0.48200000000000004,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396943,S,COS POS SLS,175030,1,Pcs,0.6805,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396943,S,COS POS SLS,193616,1,Pcs,0.933,1.1260000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396943,S,COS POS SLS,197105,1,Pcs,1.306,1.5765,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396943,S,COS POS SLS,833990,1,Pcs,0.3995,0.48200000000000004,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,174876,1,Pcs,0.743,0.743,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175311,1,Pcs,1.081,1.081,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175305,2,Pcs,0.991,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175306,2,Pcs,0.991,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175053,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175232,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175218,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175041,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175233,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396944,S,COS POS SLS,175031,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,197955,1,Pcs,0.901,0.901,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,197953,1,Pcs,0.901,0.901,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,180660,1,Pcs,1.5315,1.5315,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,175030,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,175230,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,175231,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396975,S,COS POS SLS,174270,1,Pcs,1.0135,1.0135,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396975,S,COS POS SLS,174430,1,Pcs,1.419,1.419,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,119901,1,Pcs,0.21450000000000002,0.2525,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,174272,2,Pcs,0.8615,1.0135,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396764,S,COS POS SLS,191240,2,Pcs,1.081,1.081,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,174431,1,Pcs,1.206,1.419,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,174450,1,Pcs,1.3210000000000002,1.554,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,174050,1,Pcs,0.47850000000000004,0.5630000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,180605,3,Pcs,0.9380000000000001,1.1035000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,180601,4,Pcs,0.766,0.901,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,174983,1,Pcs,1.284,1.284,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396948,S,COS POS SLS,174722,1,Pcs,0.9955,1.171,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396948,S,COS POS SLS,175305,1,Pcs,0.8425,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396948,S,COS POS SLS,196520,1,Pcs,1.034,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396948,S,COS POS SLS,834083,1,Pcs,0.28700000000000003,0.338,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396948,S,COS POS SLS,196521,1,Pcs,1.1295,1.329,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396948,S,COS POS SLS,193640,1,Pcs,0.8230000000000001,0.9685,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396948,S,COS POS SLS,191090,2,Pcs,0.9,1.0585,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396948,S,COS POS SLS,175311,1,Pcs,0.919,1.081,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396964,S,COS POS SLS,197906,4,Pcs,0.8615,1.0135,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396964,S,COS POS SLS,174271,1,Pcs,0.8615,1.0135,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396964,S,COS POS SLS,174876,2,Pcs,0.632,0.743,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,174720,1,Pcs,0.919,1.081,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,174903,1,Pcs,0.6890000000000001,0.811,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,174983,2,Pcs,1.284,1.284,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,196522,3,Pcs,1.1295,1.329,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,193616,1,Pcs,0.9570000000000001,1.1260000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,196425,2,Pcs,1.034,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,196573,1,Pcs,1.1105,1.3065,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,833992,1,Pcs,0.40950000000000003,0.48200000000000004,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396908,S,COS POS SLS,180670,1,Pcs,1.302,1.5315,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,120018,10,Pcs,0.555,0.653,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396834,S,COS POS SLS,191438,1,Pcs,0.6890000000000001,0.811,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396834,S,COS POS SLS,191235,2,Pcs,0.919,1.081,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396926,S,COS POS SLS,200160,1,Pcs,0.9685,0.9685,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396926,S,COS POS SLS,196403,1,Pcs,0.991,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396926,S,COS POS SLS,196404,1,Pcs,0.991,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,175309,1,Pcs,0.991,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,175030,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,175230,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,175218,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,175043,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,175233,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,175231,2,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,175031,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,197053,1,Pcs,1.7115,1.7115,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,197110,2,Pcs,1.5765,1.5765,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396929,S,COS POS SLS,174150,1,Pcs,1.0135,1.0135,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396724,S,COS POS SLS,193616,1,Pcs,1.1260000000000001,1.1260000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396724,S,COS POS SLS,193640,2,Pcs,0.9685,0.9685,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,174270,1,Pcs,0.8615,1.0135,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,174401,1,Pcs,1.091,1.284,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,180605,2,Pcs,0.9380000000000001,1.1035000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,180621,2,Pcs,0.47850000000000004,0.5630000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,196520,1,Pcs,1.034,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,196573,2,Pcs,1.1105,1.3065,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,193850,1,Pcs,1.225,1.4415,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,196450,2,Pcs,1.034,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,197955,1,Pcs,0.766,0.901,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396764,S,COS POS SLS,193830,2,Pcs,1.284,1.284,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,174272,1,Pcs,0.8615,1.0135,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,174405,1,Pcs,1.091,1.284,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,174450,1,Pcs,1.3210000000000002,1.554,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,174430,1,Pcs,1.206,1.419,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396912,S,COS POS SLS,175019,3,Pcs,0.6890000000000001,0.811,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396927,S,COS POS SLS,196220,1,Pcs,1.034,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396927,S,COS POS SLS,193616,1,Pcs,0.9570000000000001,1.1260000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396927,S,COS POS SLS,196455,1,Pcs,1.034,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396927,S,COS POS SLS,196521,1,Pcs,1.1295,1.329,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396927,S,COS POS SLS,194020,1,Pcs,1.225,1.4415,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,193830,1,Pcs,1.284,1.284,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396764,S,COS POS SLS,197105,3,Pcs,1.5765,1.5765,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396927,S,COS POS SLS,191235,1,Pcs,0.919,1.081,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,120018,1,Pcs,0.555,0.653,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,119901,1,Pcs,0.21450000000000002,0.2525,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396939,S,COS POS SLS,120007,1,Pcs,0.555,0.653,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,191438,1,Pcs,0.801,0.811,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,176533,1,Pcs,1.179,1.1935,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,196520,2,Pcs,1.2015,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,196522,1,Pcs,1.3125,1.329,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,193616,2,Pcs,1.1125,1.1260000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,175030,1,Pcs,0.6895,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,175233,2,Pcs,0.6895,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396949,S,COS POS SLS,175229,1,Pcs,0.5795,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396949,S,COS POS SLS,175042,1,Pcs,0.5795,0.6980000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396949,S,COS POS SLS,197120,1,Pcs,1.308,1.5765,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,174346,1,Pcs,1.4240000000000002,1.4415,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,174430,1,Pcs,1.4015,1.419,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,193910,3,Pcs,1.0455,1.0585,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,196521,1,Pcs,1.3125,1.329,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,196425,2,Pcs,1.2015,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396901,S,COS POS SLS,175034,1,Pcs,0.901,0.901,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396915,S,COS POS SLS,194025,2,Pcs,1.4240000000000002,1.4415,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396949,S,COS POS SLS,834093,1,Pcs,0.3215,0.3875,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396904,S,COS POS SLS,174090,1,Pcs,0.41400000000000003,0.42800000000000005,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396904,S,COS POS SLS,197120,7,Pcs,1.5245,1.5765,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,119901,10,Pcs,0.21450000000000002,0.2525,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,120008,5,Pcs,0.555,0.653,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,119901,5,Pcs,0.21450000000000002,0.2525,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,120007,1,Pcs,0.555,0.653,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,119901,1,Pcs,0.21450000000000002,0.2525,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,197035,1,Pcs,1.455,1.7115,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,174275,1,Pcs,2.3930000000000002,2.8155,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396910,S,COS POS SLS,174310,2,Pcs,1.3975,1.6440000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,197105,1,Pcs,1.5765,1.5765,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396867,S,COS POS SLS,834094,1,Pcs,0.5315,0.5315,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396867,S,COS POS SLS,180705,1,Pcs,1.982,1.982,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396867,S,COS POS SLS,191240,10,Pcs,1.081,1.081,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,196573,1,Pcs,1.3065,1.3065,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,174956,1,Pcs,0.8560000000000001,0.8560000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,175405,1,Pcs,1.2615,1.2615,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,174903,1,Pcs,0.811,0.811,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,175315,1,Pcs,1.081,1.081,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,175305,1,Pcs,0.991,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,175306,1,Pcs,0.991,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,175309,1,Pcs,0.991,0.991,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,193615,1,Pcs,1.284,1.284,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,193850,1,Pcs,1.4415,1.4415,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,193640,1,Pcs,0.9685,0.9685,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,174342,1,Pcs,1.4415,1.4415,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,174346,1,Pcs,1.4415,1.4415,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,191040,2,Pcs,1.6215000000000002,1.6215000000000002,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,180670,1,Pcs,1.5315,1.5315,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396895,S,COS POS SLS,174750,1,Pcs,0.9685,0.9685,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396946,S,COS POS SLS,196450,1,Pcs,1.216,1.216,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396901,S,COS POS SLS,175045,1,Pcs,0.9235000000000001,0.9235000000000001,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396901,S,COS POS SLS,174505,1,Pcs,0.8335,0.8335,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396901,S,COS POS SLS,174501,1,Pcs,0.8335,0.8335,2024-01-23,E-commerce,REVENUE VAT 11%
Cosmaline Local,2755,396918,S,COS POS SLS,196522,2,Pcs,1.329,1.329,2024-01-23,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,25861,396928,S,CHS BU5 POS SLS,D0010001,1,Pcs,2.117,2.117,2024-01-24,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,25861,396928,S,CHS BU5 POS SLS,D0010126,2,Pcs,2.928,2.928,2024-01-24,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,25861,396928,S,CHS BU5 POS SLS,D0010125,1,Pcs,2.928,2.928,2024-01-24,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,25861,397114,S,CHS BU5 POS SLS,D0010126,1,Pcs,2.928,2.928,2024-01-24,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,25861,397051,S,CHS BU5 POS SLS,D0010477,1,Pcs,1.1260000000000001,1.1260000000000001,2024-01-24,E-commerce,REVENUE VAT 11%
