ShprNo,HAWB,Delivery_Date,CODAmount,CODCurrency,O_CODAmount,Aramex_Inv_date,TOKENNO
11150,8596265548,2024-01-29,0.0,USD,12.74,2024-02-01,010224RE
11150,8596265549,2024-01-25,0.0,USD,4.76,2024-01-26,260124TW
11150,8596265552,2024-01-25,0.0,USD,15.575,2024-01-26,260124TW
11150,8596265553,2024-01-25,0.0,USD,12.83,2024-01-26,260124TW
11150,8596265554,2024-01-25,0.0,USD,3.625,2024-01-26,260124TW
11150,8596265555,2024-01-25,0.0,USD,10.625,2024-01-26,260124TW
11150,8596265557,2024-01-25,0.0,USD,8.715,2024-01-26,260124TW
11150,8596265558,2024-01-25,0.0,USD,14.55,2024-01-26,260124TW
11150,8596265559,2024-01-26,0.0,USD,14.35,2024-02-01,010224RE
11150,8596265560,2024-01-29,0.0,USD,10.34,2024-02-01,010224RE
11150,8596265561,2024-01-25,0.0,USD,4.87,2024-01-26,260124TW
11150,8596265562,2024-01-26,0.0,USD,28.1,2024-02-01,010224RE
11150,8596265563,2024-01-24,0.0,USD,7.35,2024-01-26,260124TW
11150,8596265564,2024-01-25,0.0,USD,5.175,2024-01-26,260124TW
11150,8596265565,2024-01-30,0.0,USD,6.975,2024-02-01,010224RE
11150,8596265568,2024-01-25,0.0,USD,19.675,2024-01-26,260124TW
11150,8596265569,2024-01-25,0.0,USD,14.765,2024-01-26,260124TW
11150,8596265570,2024-01-25,0.0,USD,11.9,2024-01-26,260124TW
11150,8596265571,2024-01-25,0.0,USD,12.86,2024-01-26,260124TW
11150,8596265573,2024-01-25,0.0,USD,3.885,2024-01-26,260124TW
11150,8596265574,2024-01-27,0.0,USD,5.42,2024-02-01,010224RE
11150,8596265576,2024-01-26,0.0,USD,7.055,2024-02-01,010224RE
11150,8596265577,2024-01-26,0.0,USD,19.625,2024-02-01,010224RE
11150,8596265578,2024-01-25,0.0,USD,12.575,2024-01-26,260124TW
11150,8596265580,2024-01-25,0.0,USD,7.63,2024-01-26,260124TW
11150,8596265581,2024-01-26,0.0,USD,15.4,2024-02-01,010224RE
11150,8596265582,2024-01-26,0.0,USD,8.025,2024-02-01,010224RE
11150,8596265583,2024-01-25,0.0,USD,8.39,2024-01-26,260124TW
11150,8596265584,2024-01-25,0.0,USD,8.245,2024-01-26,260124TW
11150,8596265585,2024-01-25,0.0,USD,14.92,2024-01-26,260124TW
11150,8596265587,2024-01-25,0.0,USD,0.0,2024-01-26,260124TW
11150,8596265590,2024-01-26,0.0,USD,6.135,2024-02-01,010224RE
11150,8596265591,2024-01-25,0.0,USD,9.135,2024-01-26,260124TW
11150,8596265592,2024-01-25,0.0,USD,14.0,2024-01-26,260124TW
11150,8596265594,2024-01-30,0.0,USD,12.68,2024-02-01,010224RE
11150,8596265595,2024-01-25,0.0,USD,8.925,2024-01-26,260124TW
11150,8596265596,2024-01-26,0.0,USD,10.35,2024-02-01,010224RE
11150,8596265597,2024-01-27,0.0,USD,6.725,2024-02-01,010224RE
11150,8596265598,2024-01-25,0.0,USD,4.975,2024-01-26,260124TW
11150,8596265599,2024-01-26,0.0,USD,0.0,2024-02-01,010224RE
11150,8596265600,2024-01-25,0.0,USD,8.885,2024-01-26,260124TW
11150,8596265601,2024-01-25,0.0,USD,10.925,2024-01-26,260124TW
11150,8596265602,2024-01-25,0.0,USD,5.3,2024-01-26,260124TW
11150,8596265603,2024-01-29,0.0,USD,6.35,2024-02-01,010224RE
11150,8596265604,2024-01-25,0.0,USD,5.0,2024-01-26,260124TW
11150,8596265605,2024-01-29,0.0,USD,7.655,2024-02-01,010224RE
11150,8596265606,2024-01-25,0.0,USD,5.525,2024-01-26,260124TW
11150,8596265608,2024-01-25,0.0,USD,6.4,2024-01-26,260124TW
11150,8596265609,2024-01-29,0.0,USD,14.73,2024-02-01,010224RE
11150,8596265611,2024-01-25,0.0,USD,8.63,2024-01-26,260124TW
11150,8596265612,2024-01-26,0.0,USD,2.075,2024-02-01,010224RE
11150,8596265613,2024-01-29,0.0,USD,6.81,2024-02-01,010224RE
11150,8596265614,2024-01-25,0.0,USD,5.1,2024-01-26,260124TW
11150,8596265615,2024-01-27,0.0,USD,10.175,2024-02-01,010224RE
11150,8596265616,2024-01-25,0.0,USD,3.35,2024-01-26,260124TW
11150,8596265617,2024-01-26,0.0,USD,12.55,2024-02-01,010224RE
11150,8596265618,2024-01-26,0.0,USD,2.665,2024-02-01,010224RE
11150,8596265619,2024-01-25,0.0,USD,12.975,2024-01-26,260124TW
11150,8596265620,2024-01-25,0.0,USD,9.1,2024-01-26,260124TW
11150,8596265621,2024-01-25,0.0,USD,2.935,2024-01-26,260124TW
11150,8596265622,2024-01-25,0.0,USD,5.9,2024-01-26,260124TW
11150,8596265623,2024-01-29,0.0,USD,5.465,2024-02-01,010224RE
11150,8596265624,2024-01-26,0.0,USD,14.85,2024-02-01,010224RE
11150,8596265626,2024-01-26,0.0,USD,8.775,2024-02-01,010224RE
11150,8596265627,2024-01-25,0.0,USD,5.55,2024-01-26,260124TW
11150,8596265628,2024-01-25,0.0,USD,8.625,2024-01-26,260124TW
11150,8596265629,2024-01-25,0.0,USD,9.7,2024-01-26,260124TW
11150,8596265630,2024-01-27,0.0,USD,14.5,2024-02-01,010224RE
11150,8596265632,2024-01-25,0.0,USD,12.75,2024-01-26,260124TW
11150,8596265635,2024-01-25,0.0,USD,8.535,2024-01-26,260124TW
11150,8596265636,2024-01-25,0.0,USD,3.3,2024-01-26,260124TW
11150,8596265637,2024-01-25,0.0,USD,5.335,2024-01-26,260124TW
11150,8596265638,2024-01-25,0.0,USD,5.645,2024-01-26,260124TW
11150,8596265640,2024-01-25,0.0,USD,13.425,2024-01-26,260124TW
11150,8596265641,2024-01-25,0.0,USD,4.05,2024-01-26,260124TW
11150,8596265642,2024-01-26,0.0,USD,13.5,2024-02-01,010224RE
11150,8596265644,2024-01-25,0.0,USD,10.075,2024-01-26,260124TW
11150,8596265645,2024-01-25,0.0,USD,8.44,2024-01-26,260124TW
11150,8596265646,2024-01-25,0.0,USD,12.89,2024-01-26,260124TW
11150,8596265647,2024-01-25,0.0,USD,12.66,2024-01-26,260124TW
11150,8596265649,2024-01-30,0.0,USD,12.73,2024-02-01,010224RE
11150,8596265650,2024-01-25,0.0,USD,15.75,2024-01-26,260124TW
11150,8596265651,2024-01-25,0.0,USD,6.925,2024-01-26,260124TW
11150,8596265652,2024-01-25,0.0,USD,4.55,2024-01-26,260124TW
11150,8596265653,2024-01-25,0.0,USD,15.835,2024-01-26,260124TW
11150,8596265655,2024-01-29,0.0,USD,4.425,2024-02-01,010224RE
11150,8596265656,2024-01-25,0.0,USD,9.83,2024-01-26,260124TW
11150,8596265657,2024-01-25,0.0,USD,5.65,2024-01-26,260124TW
11150,8596265658,2024-01-25,0.0,USD,5.8,2024-01-26,260124TW
11150,8596265659,2024-01-26,0.0,USD,7.55,2024-02-01,010224RE
11150,8596265660,2024-01-26,0.0,USD,13.41,2024-02-01,010224RE
11150,8596265661,2024-01-26,0.0,USD,12.975,2024-02-01,010224RE
11150,8596265662,2024-01-25,0.0,USD,16.1,2024-01-26,260124TW
11150,8596265663,2024-01-31,0.0,USD,2.25,2024-02-01,010224RE
11150,8596265664,2024-01-25,0.0,USD,12.965,2024-01-26,260124TW
11150,8596265665,2024-01-25,0.0,USD,5.975,2024-01-26,260124TW
11150,8596265666,2024-01-25,0.0,USD,5.775,2024-01-26,260124TW
11150,8596265667,2024-01-25,0.0,USD,14.575,2024-01-26,260124TW
11150,8596265668,2024-02-01,0.0,USD,27.5,2024-02-02,020224RA
11150,8596265669,2024-01-26,0.0,USD,5.99,2024-02-01,010224RE
11150,8596265670,2024-01-26,0.0,USD,6.83,2024-02-01,010224RE
11150,8596265672,2024-01-26,0.0,USD,9.525,2024-02-01,010224RE
11150,8596265673,2024-01-25,0.0,USD,2.95,2024-01-26,260124TW
11150,8596265674,2024-01-26,0.0,USD,7.97,2024-02-01,010224RE
11150,8596265675,2024-01-26,0.0,USD,5.06,2024-02-01,010224RE
11150,8596265676,2024-01-25,0.0,USD,18.6,2024-01-26,260124TW
11150,8596265677,2024-01-29,0.0,USD,11.65,2024-02-01,010224RE
11150,8596265679,2024-01-29,0.0,USD,9.05,2024-02-01,010224RE
11150,8596265680,2024-01-29,0.0,USD,13.65,2024-02-01,010224RE
11150,8596265681,2024-01-26,0.0,USD,4.525,2024-02-01,010224RE
11150,8596265684,2024-01-29,0.0,USD,12.35,2024-02-01,010224RE
11150,8596265685,2024-01-27,0.0,USD,6.905,2024-02-01,010224RE
11150,8596265686,2024-01-26,0.0,USD,9.9,2024-02-01,010224RE
11150,8596265687,2024-01-26,0.0,USD,12.9,2024-02-01,010224RE
11150,8596265689,2024-01-26,0.0,USD,9.73,2024-02-01,010224RE
11150,8596265690,2024-01-25,0.0,USD,16.2,2024-01-26,260124TW
11150,8596265691,2024-01-29,0.0,USD,13.725,2024-02-01,010224RE
11150,8596265693,2024-01-26,0.0,USD,8.14,2024-02-01,010224RE
11150,8596265694,2024-01-26,0.0,USD,19.975,2024-02-01,010224RE
11150,8596265695,2024-01-26,0.0,USD,12.675,2024-02-01,010224RE
11150,8596265696,2024-01-30,0.0,USD,17.805,2024-02-01,010224RE
11150,8596265697,2024-01-26,0.0,USD,10.435,2024-02-01,010224RE
11150,8596265698,2024-01-27,0.0,USD,3.5,2024-02-01,010224RE
11150,8596265699,2024-01-29,0.0,USD,5.315,2024-02-01,010224RE
11150,8596265700,2024-01-30,0.0,USD,13.0,2024-02-01,010224RE
11150,8596265702,2024-01-25,0.0,USD,12.85,2024-01-26,260124TW
11150,8596265705,2024-01-29,0.0,USD,5.215,2024-02-01,010224RE
11150,8596265706,2024-01-29,0.0,USD,8.16,2024-02-01,010224RE
11150,8596265707,2024-01-26,0.0,USD,14.85,2024-02-01,010224RE
11150,8596265708,2024-01-26,0.0,USD,18.2,2024-02-01,010224RE
11150,8596265709,2024-01-26,0.0,USD,5.675,2024-02-01,010224RE
11150,8596265710,2024-01-29,0.0,USD,6.055,2024-02-01,010224RE
11150,8596265712,2024-01-26,0.0,USD,5.35,2024-02-01,010224RE
11150,8596265713,2024-01-26,0.0,USD,7.975,2024-02-01,010224RE
11150,8596265714,2024-01-29,0.0,USD,10.57,2024-02-01,010224RE
11150,8596265715,2024-01-26,0.0,USD,12.955,2024-02-01,010224RE
11150,8596265716,2024-01-29,0.0,USD,9.05,2024-02-01,010224RE
11150,8596265718,2024-01-26,0.0,USD,17.68,2024-02-01,010224RE
11150,8596265720,2024-01-26,0.0,USD,7.05,2024-02-01,010224RE
11150,8596265721,2024-01-26,0.0,USD,5.43,2024-02-01,010224RE
11150,8596265722,2024-01-26,0.0,USD,9.32,2024-02-01,010224RE
11150,8596265723,2024-01-29,0.0,USD,5.875,2024-02-01,010224RE
11150,8596265724,2024-01-29,0.0,USD,41.235,2024-02-01,010224RE
11150,8596265725,2024-01-29,0.0,USD,19.5,2024-02-01,010224RE
11150,8596265726,2024-01-29,0.0,USD,6.39,2024-02-01,010224RE
11150,8596265727,2024-01-27,0.0,USD,5.315,2024-02-01,010224RE
11150,8596265728,2024-01-30,0.0,USD,7.4,2024-02-01,010224RE
11150,8596265729,2024-01-26,0.0,USD,11.995,2024-02-01,010224RE
11150,8596265730,2024-01-26,0.0,USD,5.825,2024-02-01,010224RE
11150,8596265731,2024-01-26,0.0,USD,6.825,2024-02-01,010224RE
11150,8596265732,2024-01-30,0.0,USD,9.95,2024-02-01,010224RE
11150,8596265734,2024-01-26,0.0,USD,2.35,2024-02-01,010224RE
11150,8596265735,2024-01-29,0.0,USD,8.175,2024-02-01,010224RE
11150,8596265736,2024-01-27,0.0,USD,9.925,2024-02-01,010224RE
11150,8596265737,2024-01-26,0.0,USD,7.975,2024-02-01,010224RE
11150,8596265738,2024-01-26,0.0,USD,9.585,2024-02-01,010224RE
11150,8596265740,2024-01-31,0.0,USD,18.0,2024-02-01,010224RE
11150,8596265741,2024-01-26,0.0,USD,8.04,2024-02-01,010224RE
11150,8596265742,2024-01-26,0.0,USD,5.725,2024-02-01,010224RE
11150,8596265743,2024-01-26,0.0,USD,6.205,2024-02-01,010224RE
11150,8596265744,2024-01-26,0.0,USD,10.65,2024-02-01,010224RE
11150,8596265746,2024-01-26,0.0,USD,6.02,2024-02-01,010224RE
11150,8596265748,2024-01-29,0.0,USD,7.85,2024-02-01,010224RE
11150,8596265750,2024-01-26,0.0,USD,12.55,2024-02-01,010224RE
11150,8596265751,2024-01-30,0.0,USD,5.975,2024-02-01,010224RE
11150,8596265752,2024-01-27,0.0,USD,11.925,2024-02-01,010224RE
11150,8596265753,2024-01-26,0.0,USD,14.425,2024-02-01,010224RE
11150,8596265755,2024-01-27,0.0,USD,13.18,2024-02-01,010224RE
11150,8596265756,2024-01-26,0.0,USD,8.05,2024-02-01,010224RE
11150,8596265758,2024-01-26,0.0,USD,17.125,2024-02-01,010224RE
11150,8596265759,2024-01-29,0.0,USD,8.445,2024-02-01,010224RE
11150,8596265760,2024-01-30,0.0,USD,7.36,2024-02-01,010224RE
11150,8596265762,2024-01-26,0.0,USD,5.45,2024-02-01,010224RE
11150,8596265763,2024-01-29,0.0,USD,13.95,2024-02-01,010224RE
11150,8596265764,2024-01-26,0.0,USD,10.5,2024-02-01,010224RE
11150,8596265765,2024-01-26,0.0,USD,12.64,2024-02-01,010224RE
11150,8596265766,2024-01-27,0.0,USD,10.145,2024-02-01,010224RE
11150,8596265767,2024-01-26,0.0,USD,8.005,2024-02-01,010224RE
11150,8596265768,2024-01-26,0.0,USD,7.85,2024-02-01,010224RE
11150,8596265769,2024-01-26,0.0,USD,3.975,2024-02-01,010224RE
11150,8596265770,2024-01-26,0.0,USD,5.1,2024-02-01,010224RE
11150,8596265771,2024-01-26,0.0,USD,9.84,2024-02-01,010224RE
11150,8596265772,2024-01-26,0.0,USD,9.725,2024-02-01,010224RE
11150,8596265773,2024-01-26,0.0,USD,9.135,2024-02-01,010224RE
11150,8596265774,2024-01-27,0.0,USD,13.305,2024-02-01,010224RE
11150,8596265775,2024-01-26,0.0,USD,11.95,2024-02-01,010224RE
11150,8596265776,2024-01-26,0.0,USD,5.285,2024-02-01,010224RE
11150,8596265777,2024-01-26,0.0,USD,2.175,2024-02-01,010224RE
11150,8596265778,2024-01-26,0.0,USD,9.0,2024-02-01,010224RE
11150,8596265779,2024-01-26,0.0,USD,10.05,2024-02-01,010224RE
11150,8596265781,2024-01-26,0.0,USD,8.655,2024-02-01,010224RE
11150,8596265782,2024-01-29,0.0,USD,15.85,2024-02-01,010224RE
11150,8596265783,2024-01-27,0.0,USD,6.025,2024-02-01,010224RE
11150,8596265784,2024-01-26,0.0,USD,10.36,2024-02-01,010224RE
11150,8596265785,2024-01-26,0.0,USD,8.51,2024-02-01,010224RE
11150,8596265786,2024-01-26,0.0,USD,9.2,2024-02-01,010224RE
11150,8596265787,2024-01-29,0.0,USD,5.475,2024-02-01,010224RE
11150,8596265788,2024-01-26,0.0,USD,9.6,2024-02-01,010224RE
11150,8596265789,2024-01-26,0.0,USD,5.625,2024-02-01,010224RE
11150,8596265790,2024-01-26,0.0,USD,15.33,2024-02-01,010224RE
11150,8596265792,2024-01-26,0.0,USD,5.45,2024-02-01,010224RE
11150,8596265793,2024-01-26,0.0,USD,3.6,2024-02-01,010224RE
11150,8596265794,2024-01-31,0.0,USD,8.69,2024-02-01,010224RE
11150,8596265796,2024-01-26,0.0,USD,5.825,2024-02-01,010224RE
11150,8596265797,2024-01-31,0.0,USD,2.175,2024-02-01,010224RE
11150,8596265798,2024-01-26,0.0,USD,14.6,2024-02-01,010224RE
11150,8596265799,2024-01-26,0.0,USD,16.935,2024-02-01,010224RE
11150,8596265800,2024-01-30,0.0,USD,8.2,2024-02-01,010224RE
11150,8596265801,2024-01-27,0.0,USD,10.925,2024-02-01,010224RE
11150,8596265802,2024-01-26,0.0,USD,5.0,2024-02-01,010224RE
11150,8596265803,2024-01-26,0.0,USD,4.995,2024-02-01,010224RE
11150,8596265804,2024-01-26,0.0,USD,14.0,2024-02-01,010224RE
11150,8596265805,2024-01-26,0.0,USD,11.255,2024-02-01,010224RE
11150,8596265806,2024-01-26,0.0,USD,5.4,2024-02-01,010224RE
11150,8596265807,2024-01-26,0.0,USD,12.685,2024-02-01,010224RE
11150,8596265808,2024-01-26,0.0,USD,12.5,2024-02-01,010224RE
11150,8596265809,2024-01-29,0.0,USD,15.315,2024-02-01,010224RE
11150,8596265810,2024-01-26,0.0,USD,25.555,2024-02-01,010224RE
11150,8596265811,2024-01-26,0.0,USD,4.935,2024-02-01,010224RE
11150,8596265812,2024-01-27,0.0,USD,20.05,2024-02-01,010224RE
11150,8596265814,2024-01-27,0.0,USD,10.22,2024-02-01,010224RE
11150,8596265815,2024-01-31,0.0,USD,9.54,2024-02-01,010224RE
11150,8596265816,2024-02-02,0.0,USD,5.08,2024-02-05,050224RG
11150,8596265817,2024-01-26,0.0,USD,6.335,2024-02-01,010224RE
11150,8596265818,2024-01-29,0.0,USD,4.6,2024-02-01,010224RE
11150,8596265819,2024-01-26,0.0,USD,6.525,2024-02-01,010224RE
11150,8596265820,2024-01-26,0.0,USD,16.04,2024-02-01,010224RE
11150,8596265821,2024-01-26,0.0,USD,7.075,2024-02-01,010224RE
11150,8596265822,2024-01-26,0.0,USD,6.55,2024-02-01,010224RE
11150,8596265823,2024-01-29,0.0,USD,5.575,2024-02-01,010224RE
11150,8596265824,2024-01-26,0.0,USD,5.07,2024-02-01,010224RE
11150,8596265825,2024-01-26,0.0,USD,5.2,2024-02-01,010224RE
11150,8596265826,2024-01-26,0.0,USD,14.525,2024-02-01,010224RE
11150,8596265827,2024-01-27,0.0,USD,20.845,2024-02-01,010224RE
11150,8596265828,2024-01-26,0.0,USD,10.225,2024-02-01,010224RE
11150,8596265829,2024-01-26,0.0,USD,24.86,2024-02-01,010224RE
11150,8596265830,2024-01-26,0.0,USD,6.05,2024-02-01,010224RE
11150,8596265831,2024-01-26,0.0,USD,7.38,2024-02-01,010224RE
11150,8596265832,2024-01-27,0.0,USD,8.775,2024-02-01,010224RE
11150,8596265833,2024-01-27,0.0,USD,8.945,2024-02-01,010224RE
11150,8596265834,2024-01-27,0.0,USD,12.91,2024-02-01,010224RE
11150,8596265835,2024-01-26,0.0,USD,5.7,2024-02-01,010224RE
11150,8596265836,2024-01-30,0.0,USD,6.6,2024-02-01,010224RE
11150,8596265837,2024-01-29,0.0,USD,5.495,2024-02-01,010224RE
11150,8596265838,2024-01-29,0.0,USD,22.34,2024-02-01,010224RE
11150,8596265839,2024-01-29,0.0,USD,14.03,2024-02-01,010224RE
11150,8596265840,2024-01-27,0.0,USD,5.9,2024-02-01,010224RE
11150,8596265841,2024-01-27,0.0,USD,5.4,2024-02-01,010224RE
11150,8596265843,2024-01-27,0.0,USD,4.6,2024-02-01,010224RE
11150,8596265844,2024-01-27,0.0,USD,5.31,2024-02-01,010224RE
11150,8596265845,2024-01-30,0.0,USD,5.6,2024-02-01,010224RE
11150,8596265847,2024-01-27,0.0,USD,12.825,2024-02-01,010224RE
11150,8596265848,2024-01-29,0.0,USD,11.2,2024-02-01,010224RE
11150,8596265849,2024-01-29,0.0,USD,10.0,2024-02-01,010224RE
11150,8596265850,2024-01-29,0.0,USD,16.47,2024-02-01,010224RE
11150,8596265852,2024-01-29,0.0,USD,11.4,2024-02-01,010224RE
11150,8596265853,2024-01-29,0.0,USD,14.0,2024-02-01,010224RE
11150,8596265855,2024-01-27,0.0,USD,8.845,2024-02-01,010224RE
11150,8596265856,2024-01-27,0.0,USD,7.375,2024-02-01,010224RE
11150,8596265857,2024-01-29,0.0,USD,12.9,2024-02-01,010224RE
11150,8596265859,2024-01-27,0.0,USD,6.36,2024-02-01,010224RE
11150,8596265860,2024-01-27,0.0,USD,7.2,2024-02-01,010224RE
11150,8596265862,2024-01-27,0.0,USD,7.3,2024-02-01,010224RE
11150,8596265863,2024-01-27,0.0,USD,11.345,2024-02-01,010224RE
11150,8596265864,2024-01-30,0.0,USD,5.4,2024-02-01,010224RE
11150,8596265865,2024-01-27,0.0,USD,5.05,2024-02-01,010224RE
11150,8596265866,2024-01-31,0.0,USD,6.45,2024-02-01,010224RE
11150,8596265867,2024-01-27,0.0,USD,8.98,2024-02-01,010224RE
11150,8596265868,2024-01-29,0.0,USD,16.085,2024-02-01,010224RE
11150,8596265869,2024-01-29,0.0,USD,5.185,2024-02-01,010224RE
11150,8596265871,2024-01-27,0.0,USD,28.96,2024-02-01,010224RE
11150,8596265872,2024-02-08,0.0,USD,5.525,2024-02-09,090224RK
11150,8596265873,2024-01-27,0.0,USD,6.395,2024-02-01,010224RE
11150,8596265875,2024-01-27,0.0,USD,4.9,2024-02-01,010224RE
11150,8596265876,2024-01-29,0.0,USD,5.675,2024-02-01,010224RE
11150,8596265878,2024-01-27,0.0,USD,12.22,2024-02-01,010224RE
11150,8596265879,2024-01-30,0.0,USD,18.1,2024-02-01,010224RE
11150,8596265880,2024-01-29,0.0,USD,11.03,2024-02-01,010224RE
11150,8596265881,2024-01-29,0.0,USD,5.525,2024-02-01,010224RE
11150,8596265882,2024-01-29,0.0,USD,10.055,2024-02-01,010224RE
11150,8596265883,2024-01-31,0.0,USD,6.17,2024-02-01,010224RE
11150,8596265886,2024-01-29,0.0,USD,5.775,2024-02-01,010224RE
11150,8596265888,2024-01-27,0.0,USD,7.0,2024-02-01,010224RE
11150,8596265889,2024-02-02,0.0,USD,15.25,2024-02-05,050224RG
11150,8596265890,2024-01-29,0.0,USD,8.395,2024-02-01,010224RE
11150,8596265891,2024-01-27,0.0,USD,6.3,2024-02-01,010224RE
11150,8596265892,2024-01-29,0.0,USD,5.675,2024-02-01,010224RE
11150,8596265893,2024-01-27,0.0,USD,9.585,2024-02-01,010224RE
11150,8596265895,2024-01-29,0.0,USD,2.715,2024-02-01,010224RE
11150,8596265896,2024-01-29,0.0,USD,6.55,2024-02-01,010224RE
11150,8596265897,2024-01-27,0.0,USD,9.585,2024-02-01,010224RE
11150,8596265899,2024-01-30,0.0,USD,10.07,2024-02-01,010224RE
11150,8596265900,2024-01-29,0.0,USD,5.775,2024-02-01,010224RE
11150,8596265901,2024-01-27,0.0,USD,5.05,2024-02-01,010224RE
11150,8596265902,2024-01-29,0.0,USD,14.555,2024-02-01,010224RE
11150,8596265903,2024-01-29,0.0,USD,5.525,2024-02-01,010224RE
11150,8596265905,2024-01-29,0.0,USD,6.2,2024-02-01,010224RE
11150,8596265906,2024-01-27,0.0,USD,10.1,2024-02-01,010224RE
11150,8596265907,2024-01-31,0.0,USD,5.075,2024-02-01,010224RE
11150,8596265908,2024-01-29,0.0,USD,14.6,2024-02-01,010224RE
11150,8596265910,2024-01-27,0.0,USD,5.6,2024-02-01,010224RE
11150,8596265911,2024-02-01,0.0,USD,10.975,2024-02-02,020224RA
11150,8596265913,2024-01-30,0.0,USD,7.05,2024-02-01,010224RE
11150,8596265914,2024-02-05,0.0,USD,6.0,2024-02-09,090224RK
11150,8596265916,2024-01-30,0.0,USD,18.175,2024-02-01,010224RE
11150,8596265918,2024-01-29,0.0,USD,15.21,2024-02-01,010224RE
11150,8596265920,2024-02-02,0.0,USD,7.595,2024-02-05,050224RG
11150,8596265921,2024-01-27,0.0,USD,5.46,2024-02-01,010224RE
11150,8596265922,2024-01-27,0.0,USD,12.665,2024-02-01,010224RE
11150,8596265923,2024-01-29,0.0,USD,5.6,2024-02-01,010224RE
11150,8596265924,2024-01-31,0.0,USD,12.375,2024-02-01,010224RE
11150,8596265925,2024-01-29,0.0,USD,18.74,2024-02-01,010224RE
11150,8596265926,2024-01-31,0.0,USD,14.525,2024-02-01,010224RE
11150,8596265927,2024-01-30,0.0,USD,5.805,2024-02-01,010224RE
11150,8596265928,2024-01-27,0.0,USD,11.625,2024-02-01,010224RE
11150,8596265929,2024-01-27,0.0,USD,8.32,2024-02-01,010224RE
11150,8596265930,2024-01-27,0.0,USD,12.625,2024-02-01,010224RE
11150,8596265931,2024-01-31,0.0,USD,5.495,2024-02-01,010224RE
11150,8596265932,2024-01-27,0.0,USD,5.19,2024-02-01,010224RE
11150,8596265934,2024-01-29,0.0,USD,12.665,2024-02-01,010224RE
11150,8596265935,2024-02-01,0.0,USD,6.175,2024-02-02,020224RA
11150,8596265936,2024-01-29,0.0,USD,12.045,2024-02-01,010224RE
11150,8596265937,2024-02-02,0.0,USD,5.4,2024-02-05,050224RG
11150,8596265938,2024-01-29,0.0,USD,9.045,2024-02-01,010224RE
11150,8596265940,2024-01-31,0.0,USD,5.98,2024-02-01,010224RE
11150,8596265941,2024-01-29,0.0,USD,9.245,2024-02-01,010224RE
11150,8596265942,2024-01-31,0.0,USD,6.5,2024-02-01,010224RE
11150,8596265944,2024-01-29,0.0,USD,5.91,2024-02-01,010224RE
11150,8596265945,2024-01-29,0.0,USD,9.01,2024-02-01,010224RE
11150,8596265946,2024-01-29,0.0,USD,5.075,2024-02-01,010224RE
11150,8596265947,2024-01-27,0.0,USD,5.72,2024-02-01,010224RE
11150,8596265948,2024-01-29,0.0,USD,8.9,2024-02-01,010224RE
11150,8596265949,2024-01-27,0.0,USD,4.65,2024-02-01,010224RE
11150,8596265950,2024-02-08,0.0,USD,3.275,2024-02-09,090224RK
11150,8596265951,2024-02-06,0.0,USD,5.82,2024-02-09,090224RK
11150,8596265952,2024-01-29,0.0,USD,10.75,2024-02-01,010224RE
11150,8596265953,2024-01-27,0.0,USD,9.715,2024-02-01,010224RE
11150,8596265954,2024-01-29,0.0,USD,6.875,2024-02-01,010224RE
11150,8596265955,2024-01-30,0.0,USD,13.28,2024-02-01,010224RE
11150,8596265956,2024-01-27,0.0,USD,5.8,2024-02-01,010224RE
11150,8596265957,2024-01-31,0.0,USD,14.4,2024-02-01,010224RE
11150,8596265958,2024-02-01,0.0,USD,13.525,2024-02-02,020224RA
11150,8596265959,2024-01-27,0.0,USD,6.55,2024-02-01,010224RE
11150,8596265960,2024-01-27,0.0,USD,4.875,2024-02-01,010224RE
11150,8596265961,2024-01-27,0.0,USD,5.645,2024-02-01,010224RE
11150,8596265962,2024-01-29,0.0,USD,5.005,2024-02-01,010224RE
11150,8596265964,2024-01-27,0.0,USD,7.89,2024-02-01,010224RE
11150,8596265965,2024-01-29,0.0,USD,5.175,2024-02-01,010224RE
11150,8596265966,2024-02-02,0.0,USD,6.185,2024-02-05,050224RG
11150,8596265967,2024-01-29,0.0,USD,5.125,2024-02-01,010224RE
11150,8596265968,2024-01-31,0.0,USD,5.035,2024-02-01,010224RE
11150,8596265969,2024-01-31,0.0,USD,5.475,2024-02-01,010224RE
11150,8596265970,2024-02-02,0.0,USD,5.025,2024-02-05,050224RG
11150,8596265971,2024-01-27,0.0,USD,16.9,2024-02-01,010224RE
11150,8596265972,2024-01-27,0.0,USD,5.8,2024-02-01,010224RE
11150,8596265973,2024-01-27,0.0,USD,5.8,2024-02-01,010224RE
11150,8596265974,2024-01-27,0.0,USD,6.48,2024-02-01,010224RE
11150,8596265975,2024-01-31,0.0,USD,7.775,2024-02-01,010224RE
11150,8596265977,2024-02-02,0.0,USD,5.375,2024-02-05,050224RG
11150,8596265978,2024-01-27,0.0,USD,5.615,2024-02-01,010224RE
11150,8596265979,2024-01-29,0.0,USD,5.83,2024-02-01,010224RE
11150,8596265981,2024-01-27,0.0,USD,6.07,2024-02-01,010224RE
11150,8596265982,2024-01-27,0.0,USD,16.58,2024-02-01,010224RE
11150,8596265983,2024-01-27,0.0,USD,6.325,2024-02-01,010224RE
11150,8596265984,2024-01-31,0.0,USD,9.175,2024-02-01,010224RE
11150,8596265985,2024-01-27,0.0,USD,9.0,2024-02-01,010224RE
