ShprNo,AWB,Delivery_Date,CODAmount,CODCurrency,O_CODAmount,Aramex_Inv_date,TOKENNO,order_number
11150.0,8596269775,2024-03-13,0.0,USD,10.69,2024-03-19,2003245NN,401374.0
11150.0,8596269776,2024-03-13,0.0,USD,15.925,2024-03-19,2003245NN,401375.0
11150.0,8596269778,2024-03-13,0.0,USD,7.325,2024-03-19,2003245NN,401377.0
11150.0,8596269779,2024-03-13,0.0,USD,4.42,2024-03-19,2003245NN,401378.0
11150.0,8596269781,2024-03-13,0.0,USD,7.6,2024-03-19,2003245NN,401380.0
11150.0,8596269787,2024-03-13,0.0,USD,13.63,2024-03-19,2003245NN,401386.0
11150.0,8596269788,2024-03-13,0.0,USD,29.0,2024-03-19,2003245NN,401387.0
11150.0,8596269789,2024-03-13,0.0,USD,6.7,2024-03-19,2003245NN,401388.0
11150.0,8596269790,2024-03-13,0.0,USD,13.515,2024-03-19,2003245NN,401389.0
11150.0,8596269791,2024-03-13,0.0,USD,6.27,2024-03-19,2003245NN,401390.0
11150.0,8596269792,2024-03-13,0.0,USD,11.5,2024-03-19,2003245NN,401391.0
11150.0,8596269793,2024-03-13,0.0,USD,5.775,2024-03-19,2003245NN,401392.0
11150.0,8596269794,2024-03-13,0.0,USD,8.6,2024-03-19,2003245NN,401393.0
11150.0,8596269795,2024-03-13,0.0,USD,12.225,2024-03-19,2003245NN,401394.0
11150.0,8596269797,2024-03-13,0.0,USD,13.135,2024-03-19,2003245NN,401396.0
11150.0,8596269798,2024-03-13,0.0,USD,13.0,2024-03-19,2003245NN,401397.0
11150.0,8596269800,2024-03-13,0.0,USD,11.855,2024-03-19,2003245NN,401399.0
11150.0,8596269801,2024-03-13,0.0,USD,3.4,2024-03-19,2003245NN,401400.0
11150.0,8596269802,2024-03-13,0.0,USD,17.06,2024-03-19,2003245NN,401401.0
11150.0,8596269804,2024-03-13,0.0,USD,5.275,2024-03-19,2003245NN,401403.0
11150.0,8596269805,2024-03-13,0.0,USD,15.1,2024-03-19,2003245NN,401404.0
11150.0,8596269807,2024-03-13,0.0,USD,12.805,2024-03-19,2003245NN,401406.0
11150.0,8596269809,2024-03-13,0.0,USD,10.7,2024-03-19,2003245NN,401408.0
11150.0,8596269810,2024-03-13,0.0,USD,18.61,2024-03-19,2003245NN,401409.0
11150.0,8596269811,2024-03-13,0.0,USD,5.82,2024-03-19,2003245NN,401410.0
11150.0,8596269813,2024-03-13,0.0,USD,14.0,2024-03-19,2003245NN,401412.0
11150.0,8596269818,2024-03-13,0.0,USD,11.095,2024-03-19,2003245NN,401417.0
11150.0,8596269819,2024-03-13,0.0,USD,14.575,2024-03-19,2003245NN,401418.0
11150.0,8596269820,2024-03-13,0.0,USD,5.075,2024-03-19,2003245NN,401419.0
11150.0,8596269822,2024-03-13,0.0,USD,5.675,2024-03-19,2003245NN,401421.0
11150.0,8596269824,2024-03-13,0.0,USD,6.675,2024-03-19,2003245NN,401423.0
11150.0,8596269827,2024-03-13,0.0,USD,9.2,2024-03-19,2003245NN,401426.0
11150.0,8596269829,2024-03-13,0.0,USD,8.58,2024-03-19,2003245NN,401428.0
11150.0,8596269833,2024-03-13,0.0,USD,3.2,2024-03-19,2003245NN,401432.0
11150.0,8596269837,2024-03-13,0.0,USD,3.95,2024-03-19,2003245NN,401436.0
11150.0,8596269838,2024-03-13,0.0,USD,0.0,2024-03-19,2003245NN,401437.0
11150.0,8596269840,2024-03-13,0.0,USD,13.175,2024-03-19,2003245NN,401439.0
11150.0,8596269841,2024-03-13,0.0,USD,11.995,2024-03-19,2003245NN,401440.0
11150.0,8596269842,2024-03-13,0.0,USD,7.375,2024-03-19,2003245NN,401441.0
11150.0,8596269843,2024-03-13,0.0,USD,14.62,2024-03-19,2003245NN,401442.0
11150.0,8596269851,2024-03-13,0.0,USD,5.7,2024-03-19,2003245NN,401450.0
11150.0,8596269853,2024-03-13,0.0,USD,6.27,2024-03-19,2003245NN,401452.0
11150.0,8596269855,2024-03-13,0.0,USD,5.36,2024-03-19,2003245NN,401454.0
11150.0,8596269857,2024-03-13,0.0,USD,4.675,2024-03-19,2003245NN,401456.0
11150.0,8596269858,2024-03-13,0.0,USD,3.845,2024-03-19,2003245NN,401457.0
11150.0,8596268978,2024-03-14,0.0,USD,10.68,2024-03-19,2003245NN,400577.0
11150.0,8596269570,2024-03-14,0.0,USD,21.355,2024-03-19,2003245NN,401169.0
11150.0,8596269644,2024-03-14,0.0,USD,8.925,2024-03-19,2003245NN,401243.0
11150.0,8596269647,2024-03-14,0.0,USD,17.04,2024-03-19,2003245NN,401246.0
11150.0,8596269652,2024-03-14,0.0,USD,4.225,2024-03-19,2003245NN,401251.0
11150.0,8596269672,2024-03-14,0.0,USD,26.21,2024-03-19,2003245NN,401271.0
11150.0,8596269676,2024-03-14,0.0,USD,5.675,2024-03-19,2003245NN,401275.0
11150.0,8596269680,2024-03-14,0.0,USD,11.75,2024-03-19,2003245NN,401279.0
11150.0,8596269697,2024-03-14,0.0,USD,11.815,2024-03-19,2003245NN,401296.0
11150.0,8596269704,2024-03-14,0.0,USD,5.8,2024-03-19,2003245NN,401303.0
11150.0,8596269710,2024-03-14,0.0,USD,4.475,2024-03-19,2003245NN,401309.0
11150.0,8596269728,2024-03-14,0.0,USD,17.875,2024-03-19,2003245NN,401327.0
11150.0,8596269736,2024-03-14,0.0,USD,4.55,2024-03-19,2003245NN,401335.0
11150.0,8596269738,2024-03-14,0.0,USD,12.945,2024-03-19,2003245NN,401337.0
11150.0,8596269739,2024-03-14,0.0,USD,5.825,2024-03-19,2003245NN,401338.0
11150.0,8596269748,2024-03-14,0.0,USD,9.79,2024-03-19,2003245NN,401347.0
11150.0,8596269754,2024-03-14,0.0,USD,3.765,2024-03-19,2003245NN,401353.0
11150.0,8596269756,2024-03-14,0.0,USD,6.6,2024-03-19,2003245NN,401355.0
11150.0,8596269758,2024-03-14,0.0,USD,4.525,2024-03-19,2003245NN,401357.0
11150.0,8596269760,2024-03-14,0.0,USD,17.465,2024-03-19,2003245NN,401359.0
11150.0,8596269761,2024-03-14,0.0,USD,5.965,2024-03-19,2003245NN,401360.0
11150.0,8596269783,2024-03-14,0.0,USD,12.275,2024-03-19,2003245NN,401382.0
11150.0,8596269784,2024-03-14,0.0,USD,42.955,2024-03-19,2003245NN,401383.0
11150.0,8596269786,2024-03-14,0.0,USD,8.325,2024-03-19,2003245NN,401385.0
11150.0,8596269806,2024-03-14,0.0,USD,12.55,2024-03-19,2003245NN,401405.0
11150.0,8596269808,2024-03-14,0.0,USD,4.675,2024-03-19,2003245NN,401407.0
11150.0,8596269815,2024-03-14,0.0,USD,6.8,2024-03-19,2003245NN,401414.0
11150.0,8596269816,2024-03-14,0.0,USD,7.0,2024-03-19,2003245NN,401415.0
11150.0,8596269821,2024-03-14,0.0,USD,13.56,2024-03-19,2003245NN,401420.0
11150.0,8596269823,2024-03-14,0.0,USD,12.49,2024-03-19,2003245NN,401422.0
11150.0,8596269825,2024-03-14,0.0,USD,8.41,2024-03-19,2003245NN,401424.0
11150.0,8596269831,2024-03-14,0.0,USD,20.445,2024-03-19,2003245NN,401430.0
11150.0,8596269834,2024-03-14,0.0,USD,9.05,2024-03-19,2003245NN,401433.0
11150.0,8596269839,2024-03-14,0.0,USD,6.55,2024-03-19,2003245NN,401438.0
11150.0,8596269844,2024-03-14,0.0,USD,13.4,2024-03-19,2003245NN,401443.0
11150.0,8596269845,2024-03-14,0.0,USD,14.725,2024-03-19,2003245NN,401444.0
11150.0,8596269848,2024-03-14,0.0,USD,13.175,2024-03-19,2003245NN,401447.0
11150.0,8596269849,2024-03-14,0.0,USD,5.5,2024-03-19,2003245NN,401448.0
11150.0,8596269852,2024-03-14,0.0,USD,5.825,2024-03-19,2003245NN,401451.0
11150.0,8596269859,2024-03-14,0.0,USD,8.035,2024-03-19,2003245NN,401458.0
11150.0,8596269861,2024-03-14,0.0,USD,12.74,2024-03-19,2003245NN,401460.0
11150.0,8596269862,2024-03-14,0.0,USD,8.53,2024-03-19,2003245NN,401461.0
11150.0,8596269865,2024-03-14,0.0,USD,15.05,2024-03-19,2003245NN,401464.0
11150.0,8596269868,2024-03-14,0.0,USD,7.65,2024-03-19,2003245NN,401467.0
11150.0,8596269870,2024-03-14,0.0,USD,14.625,2024-03-19,2003245NN,401469.0
11150.0,8596269872,2024-03-14,0.0,USD,10.88,2024-03-19,2003245NN,401471.0
11150.0,8596269878,2024-03-14,0.0,USD,14.025,2024-03-19,2003245NN,401477.0
11150.0,8596269883,2024-03-14,0.0,USD,5.08,2024-03-19,2003245NN,401482.0
11150.0,8596269884,2024-03-14,0.0,USD,14.485,2024-03-19,2003245NN,401483.0
11150.0,8596269888,2024-03-14,0.0,USD,9.095,2024-03-19,2003245NN,401487.0
11150.0,8596269889,2024-03-14,0.0,USD,17.1,2024-03-19,2003245NN,401488.0
11150.0,8596269890,2024-03-14,0.0,USD,13.365,2024-03-19,2003245NN,401489.0
11150.0,8596269894,2024-03-14,0.0,USD,13.375,2024-03-19,2003245NN,401493.0
11150.0,8596269895,2024-03-14,0.0,USD,10.0,2024-03-19,2003245NN,401494.0
11150.0,8596269897,2024-03-14,0.0,USD,11.2,2024-03-19,2003245NN,401496.0
11150.0,8596269898,2024-03-14,0.0,USD,5.825,2024-03-19,2003245NN,401497.0
11150.0,8596269903,2024-03-14,0.0,USD,17.885,2024-03-19,2003245NN,401502.0
11150.0,8596269904,2024-03-14,0.0,USD,17.455,2024-03-19,2003245NN,401503.0
11150.0,8596269905,2024-03-14,0.0,USD,12.83,2024-03-19,2003245NN,401504.0
11150.0,8596269906,2024-03-14,0.0,USD,13.4,2024-03-19,2003245NN,401505.0
11150.0,8596269907,2024-03-14,0.0,USD,12.73,2024-03-19,2003245NN,401506.0
11150.0,8596269908,2024-03-14,0.0,USD,13.355,2024-03-19,2003245NN,401507.0
11150.0,8596269910,2024-03-14,0.0,USD,4.65,2024-03-19,2003245NN,401509.0
11150.0,8596269912,2024-03-14,0.0,USD,22.45,2024-03-19,2003245NN,401511.0
11150.0,8596269913,2024-03-14,0.0,USD,12.775,2024-03-19,2003245NN,401512.0
11150.0,8596269916,2024-03-14,0.0,USD,8.025,2024-03-19,2003245NN,401515.0
11150.0,8596269917,2024-03-14,0.0,USD,12.175,2024-03-19,2003245NN,401516.0
11150.0,8596269921,2024-03-14,0.0,USD,21.92,2024-03-19,2003245NN,401520.0
11150.0,8596269922,2024-03-14,0.0,USD,3.525,2024-03-19,2003245NN,401521.0
11150.0,8596269923,2024-03-14,0.0,USD,5.235,2024-03-19,2003245NN,401522.0
11150.0,8596269924,2024-03-14,0.0,USD,12.92,2024-03-19,2003245NN,401523.0
11150.0,8596269926,2024-03-14,0.0,USD,6.25,2024-03-19,2003245NN,401525.0
11150.0,8596269927,2024-03-14,0.0,USD,4.4,2024-03-19,2003245NN,401526.0
11150.0,8596269928,2024-03-14,0.0,USD,2.89,2024-03-19,2003245NN,401527.0
11150.0,8596269929,2024-03-14,0.0,USD,12.95,2024-03-19,2003245NN,401528.0
11150.0,8596269930,2024-03-14,0.0,USD,2.57,2024-03-19,2003245NN,401529.0
11150.0,8596269931,2024-03-14,0.0,USD,6.675,2024-03-19,2003245NN,401530.0
11150.0,8596269932,2024-03-14,0.0,USD,8.2,2024-03-19,2003245NN,401531.0
11150.0,8596269933,2024-03-14,0.0,USD,3.35,2024-03-19,2003245NN,401532.0
11150.0,8596269306,2024-03-15,0.0,USD,10.325,2024-03-19,2003245NN,400905.0
11150.0,8596269601,2024-03-15,0.0,USD,2.125,2024-03-19,2003245NN,401200.0
11150.0,8596269632,2024-03-15,0.0,USD,4.25,2024-03-19,2003245NN,401231.0
11150.0,8596269659,2024-03-15,0.0,USD,6.63,2024-03-19,2003245NN,401258.0
11150.0,8596269694,2024-03-15,0.0,USD,7.375,2024-03-19,2003245NN,401293.0
11150.0,8596269695,2024-03-15,0.0,USD,13.68,2024-03-19,2003245NN,401294.0
11150.0,8596269730,2024-03-15,0.0,USD,12.75,2024-03-19,2003245NN,401329.0
11150.0,8596269750,2024-03-15,0.0,USD,5.2,2024-03-19,2003245NN,401349.0
11150.0,8596269782,2024-03-15,0.0,USD,20.0,2024-03-19,2003245NN,401381.0
11150.0,8596269785,2024-03-15,0.0,USD,14.43,2024-03-19,2003245NN,401384.0
11150.0,8596269812,2024-03-15,0.0,USD,4.225,2024-03-19,2003245NN,401411.0
11150.0,8596269828,2024-03-15,0.0,USD,11.37,2024-03-19,2003245NN,401427.0
11150.0,8596269835,2024-03-15,0.0,USD,25.275,2024-03-19,2003245NN,401434.0
11150.0,8596269846,2024-03-15,0.0,USD,23.11,2024-03-19,2003245NN,401445.0
11150.0,8596269860,2024-03-15,0.0,USD,12.935,2024-03-19,2003245NN,401459.0
11150.0,8596269863,2024-03-15,0.0,USD,2.865,2024-03-19,2003245NN,401462.0
11150.0,8596269869,2024-03-15,0.0,USD,14.73,2024-03-19,2003245NN,401468.0
11150.0,8596269871,2024-03-15,0.0,USD,5.825,2024-03-19,2003245NN,401470.0
11150.0,8596269873,2024-03-15,0.0,USD,7.2,2024-03-19,2003245NN,401472.0
11150.0,8596269881,2024-03-15,0.0,USD,15.5,2024-03-19,2003245NN,401480.0
11150.0,8596269886,2024-03-15,0.0,USD,6.675,2024-03-19,2003245NN,401485.0
11150.0,8596269887,2024-03-15,0.0,USD,5.44,2024-03-19,2003245NN,401486.0
11150.0,8596269891,2024-03-15,0.0,USD,7.075,2024-03-19,2003245NN,401490.0
11150.0,8596269893,2024-03-15,0.0,USD,6.275,2024-03-19,2003245NN,401492.0
11150.0,8596269896,2024-03-15,0.0,USD,12.635,2024-03-19,2003245NN,401495.0
11150.0,8596269900,2024-03-15,0.0,USD,8.3,2024-03-19,2003245NN,401499.0
11150.0,8596269909,2024-03-15,0.0,USD,9.4,2024-03-19,2003245NN,401508.0
11150.0,8596269914,2024-03-15,0.0,USD,16.615,2024-03-19,2003245NN,401513.0
11150.0,8596269919,2024-03-15,0.0,USD,5.8,2024-03-19,2003245NN,401518.0
11150.0,8596269925,2024-03-15,0.0,USD,13.405,2024-03-19,2003245NN,401524.0
11150.0,8596269934,2024-03-15,0.0,USD,12.0,2024-03-19,2003245NN,401533.0
11150.0,8596269935,2024-03-15,0.0,USD,27.775,2024-03-19,2003245NN,401534.0
11150.0,8596269937,2024-03-15,0.0,USD,15.0,2024-03-19,2003245NN,401536.0
11150.0,8596269938,2024-03-15,0.0,USD,7.875,2024-03-19,2003245NN,401537.0
11150.0,8596269939,2024-03-15,0.0,USD,4.6,2024-03-19,2003245NN,401538.0
11150.0,8596269942,2024-03-15,0.0,USD,16.55,2024-03-19,2003245NN,401541.0
11150.0,8596269945,2024-03-15,0.0,USD,9.35,2024-03-19,2003245NN,401544.0
11150.0,8596269946,2024-03-15,0.0,USD,13.375,2024-03-19,2003245NN,401545.0
11150.0,8596269948,2024-03-15,0.0,USD,12.5,2024-03-19,2003245NN,401547.0
11150.0,8596269951,2024-03-15,0.0,USD,9.875,2024-03-19,2003245NN,401550.0
11150.0,8596269952,2024-03-15,0.0,USD,10.6,2024-03-19,2003245NN,401551.0
11150.0,8596269953,2024-03-15,0.0,USD,14.625,2024-03-19,2003245NN,401552.0
11150.0,8596269955,2024-03-15,0.0,USD,13.365,2024-03-19,2003245NN,401554.0
11150.0,8596269956,2024-03-15,0.0,USD,12.775,2024-03-19,2003245NN,401555.0
11150.0,8596269958,2024-03-15,0.0,USD,7.1,2024-03-19,2003245NN,401557.0
11150.0,8596269960,2024-03-15,0.0,USD,7.12,2024-03-19,2003245NN,401559.0
11150.0,8596269961,2024-03-15,0.0,USD,6.08,2024-03-19,2003245NN,401560.0
11150.0,8596269963,2024-03-15,0.0,USD,2.05,2024-03-19,2003245NN,401562.0
11150.0,8596269964,2024-03-15,0.0,USD,13.2,2024-03-19,2003245NN,401563.0
11150.0,8596269965,2024-03-15,0.0,USD,11.69,2024-03-19,2003245NN,401564.0
11150.0,8596269966,2024-03-15,0.0,USD,12.585,2024-03-19,2003245NN,401565.0
11150.0,8596269967,2024-03-15,0.0,USD,42.305,2024-03-19,2003245NN,401566.0
11150.0,8596269969,2024-03-15,0.0,USD,12.05,2024-03-19,2003245NN,401568.0
11150.0,8596269970,2024-03-15,0.0,USD,6.65,2024-03-19,2003245NN,401569.0
11150.0,8596269971,2024-03-15,0.0,USD,17.715,2024-03-19,2003245NN,401570.0
11150.0,8596269972,2024-03-15,0.0,USD,9.43,2024-03-19,2003245NN,401571.0
11150.0,8596269974,2024-03-15,0.0,USD,7.835,2024-03-19,2003245NN,401573.0
11150.0,8596269976,2024-03-15,0.0,USD,9.14,2024-03-19,2003245NN,401575.0
11150.0,8596269977,2024-03-15,0.0,USD,20.61,2024-03-19,2003245NN,401576.0
11150.0,8596269978,2024-03-15,0.0,USD,5.8,2024-03-19,2003245NN,401577.0
11150.0,8596269980,2024-03-15,0.0,USD,14.875,2024-03-19,2003245NN,401579.0
11150.0,8596269981,2024-03-15,0.0,USD,20.375,2024-03-19,2003245NN,401580.0
11150.0,8596269983,2024-03-15,0.0,USD,13.795,2024-03-19,2003245NN,401582.0
11150.0,8596269984,2024-03-15,0.0,USD,11.815,2024-03-19,2003245NN,401583.0
11150.0,8596269985,2024-03-15,0.0,USD,15.07,2024-03-19,2003245NN,401584.0
11150.0,8596269986,2024-03-15,0.0,USD,13.0,2024-03-19,2003245NN,401585.0
11150.0,8596269987,2024-03-15,0.0,USD,25.35,2024-03-19,2003245NN,401586.0
11150.0,8596269988,2024-03-15,0.0,USD,5.0,2024-03-19,2003245NN,401587.0
11150.0,8596269989,2024-03-15,0.0,USD,15.775,2024-03-19,2003245NN,401588.0
11150.0,8596269990,2024-03-15,0.0,USD,9.05,2024-03-19,2003245NN,401589.0
11150.0,8596269996,2024-03-15,0.0,USD,4.625,2024-03-19,2003245NN,401595.0
11150.0,8596269505,2024-03-16,0.0,USD,7.31,2024-03-19,2003245NN,401104.0
11150.0,8596269836,2024-03-16,0.0,USD,16.17,2024-03-19,2003245NN,401435.0
11150.0,8596269876,2024-03-16,0.0,USD,12.575,2024-03-19,2003245NN,401475.0
11150.0,8596269880,2024-03-16,0.0,USD,13.35,2024-03-19,2003245NN,401479.0
11150.0,8596269936,2024-03-16,0.0,USD,19.725,2024-03-19,2003245NN,401535.0
11150.0,8596269954,2024-03-16,0.0,USD,7.575,2024-03-19,2003245NN,401553.0
11150.0,8596269979,2024-03-16,0.0,USD,13.5,2024-03-19,2003245NN,401578.0
11150.0,8596269995,2024-03-16,0.0,USD,12.8,2024-03-19,2003245NN,401594.0
11150.0,8596270000,2024-03-16,0.0,USD,30.425,2024-03-19,2003245NN,401599.0
11150.0,8596270008,2024-03-16,0.0,USD,12.985,2024-03-19,2003245NN,401607.0
11150.0,8596270011,2024-03-16,0.0,USD,6.85,2024-03-19,2003245NN,401610.0
11150.0,8596270013,2024-03-16,0.0,USD,14.825,2024-03-19,2003245NN,401612.0
11150.0,8596270020,2024-03-16,0.0,USD,14.64,2024-03-19,2003245NN,401619.0
11150.0,8596270021,2024-03-16,0.0,USD,12.61,2024-03-19,2003245NN,401620.0
11150.0,8596270022,2024-03-16,0.0,USD,13.4,2024-03-19,2003245NN,401621.0
11150.0,8596270024,2024-03-16,0.0,USD,12.575,2024-03-19,2003245NN,401623.0
11150.0,8596270027,2024-03-16,0.0,USD,12.51,2024-03-19,2003245NN,401626.0
11150.0,8596270028,2024-03-16,0.0,USD,12.89,2024-03-19,2003245NN,401627.0
11150.0,8596270031,2024-03-16,0.0,USD,13.035,2024-03-19,2003245NN,401630.0
11150.0,8596270033,2024-03-16,0.0,USD,7.4,2024-03-19,2003245NN,401632.0
11150.0,8596270035,2024-03-16,0.0,USD,5.185,2024-03-19,2003245NN,401634.0
11150.0,8596270036,2024-03-16,0.0,USD,9.155,2024-03-19,2003245NN,401635.0
11150.0,8596270037,2024-03-16,0.0,USD,14.255,2024-03-19,2003245NN,401636.0
11150.0,8596270038,2024-03-16,0.0,USD,11.47,2024-03-19,2003245NN,401637.0
11150.0,8596270040,2024-03-16,0.0,USD,9.8,2024-03-19,2003245NN,401639.0
11150.0,8596270042,2024-03-16,0.0,USD,7.625,2024-03-19,2003245NN,401641.0
11150.0,8596270043,2024-03-16,0.0,USD,14.875,2024-03-19,2003245NN,401642.0
11150.0,8596270047,2024-03-16,0.0,USD,12.075,2024-03-19,2003245NN,401646.0
11150.0,8596270048,2024-03-16,0.0,USD,8.59,2024-03-19,2003245NN,401647.0
11150.0,8596269709,2024-03-18,0.0,USD,13.87,2024-03-19,2003245NN,401308.0
11150.0,8596269716,2024-03-18,0.0,USD,2.0,2024-03-19,2003245NN,401315.0
11150.0,8596269832,2024-03-18,0.0,USD,14.925,2024-03-19,2003245NN,401431.0
11150.0,8596269847,2024-03-18,0.0,USD,20.01,2024-03-19,2003245NN,401446.0
11150.0,8596269850,2024-03-18,0.0,USD,7.975,2024-03-19,2003245NN,401449.0
11150.0,8596269856,2024-03-18,0.0,USD,8.3,2024-03-19,2003245NN,401455.0
11150.0,8596269882,2024-03-18,0.0,USD,3.145,2024-03-19,2003245NN,401481.0
11150.0,8596269899,2024-03-18,0.0,USD,9.735,2024-03-19,2003245NN,401498.0
11150.0,8596269934 ADD,2024-03-18,15000.0,LBP,0.0,2024-03-19,2003245NN,
11150.0,8596269940,2024-03-18,0.0,USD,13.075,2024-03-19,2003245NN,401539.0
11150.0,8596269947,2024-03-18,0.0,USD,25.75,2024-03-19,2003245NN,401546.0
11150.0,8596269949,2024-03-18,0.0,USD,15.985,2024-03-19,2003245NN,401548.0
11150.0,8596269950,2024-03-18,0.0,USD,11.1,2024-03-19,2003245NN,401549.0
11150.0,8596269962,2024-03-18,0.0,USD,3.05,2024-03-19,2003245NN,401561.0
11150.0,8596269982,2024-03-18,0.0,USD,24.23,2024-03-19,2003245NN,401581.0
11150.0,8596269991,2024-03-18,0.0,USD,9.345,2024-03-19,2003245NN,401590.0
11150.0,8596269992,2024-03-18,0.0,USD,13.585,2024-03-19,2003245NN,401591.0
11150.0,8596269994,2024-03-18,0.0,USD,15.265,2024-03-19,2003245NN,401593.0
11150.0,8596269998,2024-03-18,0.0,USD,9.635,2024-03-19,2003245NN,401597.0
11150.0,8596269999,2024-03-18,0.0,USD,22.84,2024-03-19,2003245NN,401598.0
11150.0,8596270001,2024-03-18,0.0,USD,46.225,2024-03-19,2003245NN,401600.0
11150.0,8596270002,2024-03-18,0.0,USD,9.35,2024-03-19,2003245NN,401601.0
11150.0,8596270003,2024-03-18,0.0,USD,6.45,2024-03-19,2003245NN,401602.0
11150.0,8596270007,2024-03-18,0.0,USD,18.51,2024-03-19,2003245NN,401606.0
11150.0,8596270009,2024-03-18,0.0,USD,9.85,2024-03-19,2003245NN,401608.0
11150.0,8596270010,2024-03-18,0.0,USD,20.665,2024-03-19,2003245NN,401609.0
11150.0,8596270014,2024-03-18,0.0,USD,9.55,2024-03-19,2003245NN,401613.0
11150.0,8596270015,2024-03-18,0.0,USD,14.975,2024-03-19,2003245NN,401614.0
11150.0,8596270019,2024-03-18,0.0,USD,4.5,2024-03-19,2003245NN,401618.0
11150.0,8596270023,2024-03-18,0.0,USD,6.84,2024-03-19,2003245NN,401622.0
11150.0,8596270025,2024-03-18,0.0,USD,5.875,2024-03-19,2003245NN,401624.0
11150.0,8596270026,2024-03-18,0.0,USD,5.335,2024-03-19,2003245NN,401625.0
11150.0,8596270029,2024-03-18,0.0,USD,26.0,2024-03-19,2003245NN,401628.0
11150.0,8596270030,2024-03-18,0.0,USD,3.675,2024-03-19,2003245NN,401629.0
11150.0,8596270032,2024-03-18,0.0,USD,5.95,2024-03-19,2003245NN,401631.0
11150.0,8596270034,2024-03-18,0.0,USD,6.94,2024-03-19,2003245NN,401633.0
11150.0,8596270039,2024-03-18,0.0,USD,4.375,2024-03-19,2003245NN,401638.0
11150.0,8596270041,2024-03-18,0.0,USD,12.8,2024-03-19,2003245NN,401640.0
11150.0,8596270044,2024-03-18,0.0,USD,3.625,2024-03-19,2003245NN,401643.0
11150.0,8596270046,2024-03-18,0.0,USD,13.44,2024-03-19,2003245NN,401645.0
11150.0,8596270049,2024-03-18,0.0,USD,15.5,2024-03-19,2003245NN,401648.0
11150.0,8596270050,2024-03-18,0.0,USD,16.05,2024-03-19,2003245NN,401649.0
11150.0,8596270051,2024-03-18,0.0,USD,14.105,2024-03-22,2503248XW,401650.0
11150.0,8596269734,2024-03-19,0.0,USD,6.44,2024-03-22,2503248XW,401333.0
11150.0,8596269803,2024-03-19,0.0,USD,3.825,2024-03-22,2503248XW,401402.0
11150.0,8596269866,2024-03-19,0.0,USD,5.45,2024-03-22,2503248XW,401465.0
11150.0,8596269877,2024-03-19,0.0,USD,7.16,2024-03-22,2503248XW,401476.0
11150.0,8596269973,2024-03-19,0.0,USD,12.795,2024-03-22,2503248XW,401572.0
11150.0,8596270004,2024-03-19,0.0,USD,4.5,2024-03-22,2503248XW,401603.0
11150.0,8596270005,2024-03-19,0.0,USD,9.025,2024-03-22,2503248XW,401604.0
11150.0,8596270018,2024-03-19,0.0,USD,13.45,2024-03-22,2503248XW,401617.0
11150.0,8596270054,2024-03-19,0.0,USD,6.23,2024-03-22,2503248XW,401653.0
11150.0,8596270055,2024-03-19,0.0,USD,16.425,2024-03-22,2503248XW,401654.0
11150.0,8596270056,2024-03-19,0.0,USD,16.95,2024-03-22,2503248XW,401655.0
11150.0,8596270059,2024-03-19,0.0,USD,10.725,2024-03-22,2503248XW,401658.0
11150.0,8596270060,2024-03-19,0.0,USD,9.3,2024-03-22,2503248XW,401659.0
11150.0,8596270061,2024-03-19,0.0,USD,12.65,2024-03-22,2503248XW,401660.0
11150.0,8596270062,2024-03-19,0.0,USD,6.63,2024-03-22,2503248XW,401661.0
11150.0,8596270066,2024-03-19,0.0,USD,17.965,2024-03-22,2503248XW,401665.0
11150.0,8596270068,2024-03-19,0.0,USD,4.19,2024-03-22,2503248XW,401667.0
11150.0,8596270070,2024-03-19,0.0,USD,8.31,2024-03-22,2503248XW,401669.0
11150.0,8596270071,2024-03-19,0.0,USD,15.15,2024-03-22,2503248XW,401670.0
11150.0,8596270072,2024-03-19,0.0,USD,3.8,2024-03-22,2503248XW,401671.0
11150.0,8596270073,2024-03-19,0.0,USD,20.48,2024-03-22,2503248XW,401672.0
11150.0,8596270076,2024-03-19,0.0,USD,12.455,2024-03-22,2503248XW,401675.0
11150.0,8596270077,2024-03-19,0.0,USD,14.17,2024-03-22,2503248XW,401676.0
11150.0,8596270078,2024-03-19,0.0,USD,5.35,2024-03-22,2503248XW,401677.0
11150.0,8596270079,2024-03-19,0.0,USD,5.45,2024-03-22,2503248XW,401678.0
11150.0,8596270080,2024-03-19,0.0,USD,9.125,2024-03-22,2503248XW,401679.0
11150.0,8596270081,2024-03-19,0.0,USD,6.6,2024-03-22,2503248XW,401680.0
11150.0,8596270083,2024-03-19,0.0,USD,16.93,2024-03-22,2503248XW,401682.0
11150.0,8596270086,2024-03-19,0.0,USD,4.9,2024-03-22,2503248XW,401685.0
11150.0,8596270087,2024-03-19,0.0,USD,13.175,2024-03-22,2503248XW,401686.0
11150.0,8596270092,2024-03-19,0.0,USD,6.075,2024-03-22,2503248XW,401691.0
11150.0,8596270093,2024-03-19,0.0,USD,12.505,2024-03-22,2503248XW,401692.0
11150.0,8596270094,2024-03-19,0.0,USD,8.35,2024-03-22,2503248XW,401693.0
11150.0,8596269830,2024-03-20,0.0,USD,6.845,2024-03-22,2503248XW,401429.0
11150.0,8596269993,2024-03-20,0.0,USD,11.675,2024-03-22,2503248XW,401592.0
